block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016415859622416586,W109684747,text,"Der Verfasser dieser Arbeit unternimmt seinen Teil der Aufgabe. Er geht dabei von einer Betriebswirtschaftslehre aus, in deren Mittelpunkt die Leistung steht — die Leistung, die Funktion, die von einer Person gesetzt wird und die dem selbsttätigen Ablauf des betrieblichen Geschehens entgegengesetzt ist. Sein Standort ist also eine funktionale Betriebswirtschaftslehre im Sinne einer leistungsorientierten Betriebswirtschaftslehre. Der Hinweis darauf, daB mit der funktionalen Lehre eine auf die Leistung abgestellte Theorie gemeint sei, scheint deshalb von groBer Bedeutung zu sein, weil mit dem Aufkommen der mathematischen Verfahren in der betriebswirtschaftlichen Theorie unter einer funktionalen Betriebswirtschaftslehre etwas ganz anderes verstanden wird. Die mathematische Betriebswirtschaftslehre versteht, ausgehend von der Produktionsfaktorenlehre und von der Produktionsfunktion, unter der funktionalen Betriebswirtschaftslehre oder, wie sie auch genannt wird, der funktionellen Richtung der Betriebswirtschaftslehre (Waffenschmidt) jene, deren Zentralbegriff nicht die Leistung, sondern der mathematische Funktionsbegriff ist. ",12,"[124, 324, 873, 600]",89,2.0164158596224166e+18,
2016415859622416587,W109684747,text,"Selbstverständlich mu man sich darüber im klaren sein, daB die funktionale, leistungsorientierte Betriebswirtschaftslehre in dem angeführten Sinne, um mit Gutenberg (11) zu reden,nur ein systematischer Ansatz unter vielen möglichen"" ist, doch ist die Bestimmung einer Position für jede wirtschaftswissenschaftliche Analyse unerläBlich und eine Kritik schlieBlich ohne eigenen wissenschaftlichen Standort überhaupt unmöglich. Eine bloBe Aufzählung von Tatsachen würde zwar dem Leser eine Vorstellung von dem Wesen der Operationsforschung und den einzelnen operationsanalytischen Verfahrenstechniken geben, könnte jedoch niemals die Beziehungen zwischen den beiden Disziplinen — und darauf kommt es in der vorliegenden Arbeit an - aufdecken. ",12,"[124, 616, 871, 798]",90,2.0164158596224166e+18,
2016415859622416588,W109684747,text,"Noch aus einem anderen Grunde ist die Festlegung des wissenschaftlichen Standortes von eminenter Bedeutung: Mit der Auffassung vom Wesen der Betriebswirtschaftslehre ist nämlich auch gleichzeitig das Verfahren bestimmt, und dieses ist für eine verfahrenstheoretische Analyse, welche diese Arbeit in vielen entscheidenden Teilen ist, von ausschlaggebender Bedeutung. ",12,"[124, 814, 871, 905]",91,2.0164158596224166e+18,
2016415859622416591,W109684747,text,"Für die Klärung des Problems erscheint es nicht erforderlich, eine Vielzahl von Spezialfällen anzuführen; soweit es notwendig ist, werden Beispiele angeführt, und im übrigen wird auf die Einzelpublikationen hingewiesen, die so zahlreich geworden sind, daB bereits Bibliographien über die Operationsforschung erscheinen konnten. ",13,"[126, 124, 875, 215]",94,2.0164158596224166e+18,
2016415859622416592,W109684747,text,Eine Bewältigung der Materie ist ohne Studium der angelsächsischen Literatur auf diesem Gebiete kaum möglich. ,13,"[126, 227, 873, 263]",95,2.0164158596224166e+18,
2016415859622416595,W109684747,title,II. Die Definition der Operations Research,14,"[209, 185, 792, 209]",98,,1.0
2016415859622416596,W109684747,text,"Der englische Begriff ,,Operations Research"" deckt einen Vorstellungsinhalt, den man wohl sehr gut im Deutschen umschreiben kann, für den man aber immer noch keine zutreffende Übersetzung gefunden hat. Offensichtlich ist unter dem Begriffsbestandteil ,,operation"" (die Briten verwenden den Ausdruck ,,Operational"") eine durch eine Person gesetzte Handlung, Aktion, zu verstehen. Im Englischen dürfte die Entscheidung für die Verwendung des Ausdruckes ,Operation"" und nicht etwa für "",action"" oder ,performance"" auf den militärischen Ursprung der Operations Research zurückzuführen sein. ",14,"[126, 230, 875, 376]",99,2.0164158596224166e+18,
2016415859622416597,W109684747,text,"Es handelt sich bei der Operation um eine abgegrenzte Tätigkeit, die - wie dem zweiten Begriffsbestandteil entnommen werden kann — wissenschaftlich analysiert werden soll. ",14,"[128, 387, 875, 439]",100,2.0164158596224166e+18,
2016415859622416598,W109684747,title,1. Sprachliche Schwierigkeiten bei der Übersetzung,14,"[239, 467, 750, 487]",101,2.0164158596224166e+18,2.0
2016415859622416599,W109684747,text,"Aber damit war der englische Ausdruck noch nicht eindeutig durch einen deutschen Begriff präzisiert, und hier begannen die Schwierigkeiten. Fast eine jede Arbeit, die sich mit der Operationsforschung beschäftigt, setzt sich mit dem Begriff auseinander, und der jeweilige Autor schlieBt sich entweder irgendeiner bestehenden Ubersetzung an oder prägt einen neuen Begriff. Man sollte dieses Schaffen neuer Wörter nicht als eine Sucht nach Originalität auslegen, sondern eher als ein Ringen nach dem Richtigen. Das beweisen alle Publikationen, deren Autoren offensichtlich redlich bemüht sind, einen Begriff zu formulieren, der allen Anforderungen entspricht. Bis heute hat sich aber eine allgemein anerkannte deutsche Ubersetzung noch nicht durchgesetzt. ",14,"[126, 499, 875, 683]",102,2.0164158596224166e+18,
2016415859622416600,W109684747,text,"Die Definition eines Begriffs ist von gröBter methodologischer Bedeutung, und man sollte sich nicht zu leichtfertig jener Meinung anschlieBen, die besagt, da es gleichgültig sei, wie man die Operations Research definiere, und es nur darauf ankomme, daB sich jeder darunter etwas vorstellen könne. ,Hinter der Unsicherheit der Namensgebung verbirgt sich der Mangel eines klar erkannten und klar herausgestellten Erkenntnisobjektes"", sagt Schönpflug, und es ist ihm diesbezüglich vollinhaltlich zuzustimmen (1). Man kann eben mit einem solchen Begriff wissenschaftlich nicht arbeiten, und wenn die Operations Research nicht als Modeausdruck, als ein ,New-Look"" betrachtet werden will, muB sie definiert werden. Aus dem Begriff leiten sich die Methoden ab, kann eine wissenschaftliche Disziplin oder ein Teilgebiet überhaupt erst aufgebaut werden, und ohne definierten Begriff kann das Verhältnis zu anderen Wissenschaften, hier das Verhältnis zwischen Operations Research und Betriebswirtschaftslehre, gar nicht bestimmt werden. Will man nicht in der bloBen Deskription unzusammenhängender Sachverhalte verbleiben, so muB man vom Begriff ausgehen. Da dic Definition nur die sprachliche Form des Vorstellungsinhaltes ist, muB die Beschäftigung mit ihr gleichzeitig alles über den Inhalt aussagen, und indem man so vorgeht, ist auch gewährleistet, daB die Lücken ihrer unvollständigen oder unrichtigen Definition gefunden werden. ",14,"[124, 694, 873, 897]",103,2.0164158596224166e+18,
2016415859622416601,W109684747,text,,15,"[122, 124, 873, 270]",104,2.0164158596224166e+18,
2016415859622416602,W109684747,text,"Im allgemeinen sind angelsächsische Autoren weniger an Definitionen interessiert als deutschsprachige. Bezeichnend hierfür ist etwa die Stellungnahme Pococks, für den die Definition neuer Tätigkeitsbereiche im allgemeinen kein fruchtbares Gebiet für Diskussionen ist (2); andererseits findet man in der amerikanischen Literatur auch Vertreter der Operationsforschung, die den Wert einer genauen Definition sehr wohl kennen und in ihren Untersuchungen der Definierung einen breiten Raum widmen. An erster Stelle dürfte hier Morse zu nennen sein, der u. a. feststellt, daB die Operationsforschung auch deshalb genau umschrieben werden müsse, weil die Wissenschaftler benachbarter Gebiete wissen wollen, wodurch sich die Operationsforschung von ihrem eigenen Wissensgebiet unterscheidet (3). ",15,"[126, 286, 875, 489]",105,2.0164158596224166e+18,
2016415859622416603,W109684747,text,"Aus dem britischen ,,Operational Research"" wurde das amerikanische ,Operations Research"". Im deutschen Sprachgebiet arbeitete man zunächst mit dem Ausdruck ,Ablaufs- und Planungsforschung"", ist jedoch in letzter Zeit dazu übergegangen, dem Begriff Verfahrensforschung den Vorrang zu geben. Für die Verwendung des Wortes ,Verfahrensforschung"" haben sich Kosiol, Käfer, Henzel, Wittmann, Meier-Billeter und Frenckner eingesetzt (4). ",15,"[126, 503, 875, 613]",106,2.0164158596224166e+18,
2016415859622416604,W109684747,text,"Käfer lehnt den Ausdruck Ablaufsforschung deshalb ab, weil er zu passiv ist; er weist damit zweifellos auf einen wahren Sachverhalt hin, der im übrigen in den nachfolgenden Abschnitten noch ausführlicher behandelt wird. Er sagt ferner, daB die in Österreich eingeführte Ubersetzung ,Unternehmensforschung"" miBverständlich sei, und gibt damit wohl die Meinung zahlreicher anderer Betriebswirte wieder. Denn in der betriebswirtschaftlichen Diskussion steht das Begriffspaar Betrieb und Unternehmung im Mittelpunkt vieler wissenschaftlicher Auseinandersetzungen und hat dazu geführt, daB mit dem Worte ,,Unternehmung"" bzw. ,Unternehmen"" eine ganz bestimmte Vorstellung assoziiert wird, nämlich die Vorstellung des rechtlichen Rahmens des Betriebes oder allgemeiner auch des mehrere Betriebe umfassenden Gebildes. Freilich verstehen Sagoroff und Adam, die den Ausdruck ,Unternehmensforschung"" eingeführt haben, unter einem Unternehmen nicht nur eine wirtschaftliche Aktion, sondern auch Mabnahmen in anderen Bereichen menschlicher Tätigkeit, ,,so etwa auch Seuchen- und Schädlingsbekämpfung, Kriegsführung usw."". Ihr Ausdruck ,Unternehmen"" hat nichts mit dem morphologischen Begriff der Betriebswirtschaftslehre zu tun; ,Unternehmen"" ist für sie die menschliche Aktivität im Sinne von Aktionen, Operationen und Prozessen schlechthin (5). Sie kommen nicht aus der Betriebswirtschaftslehre, sondern haben die neuen Verfahrenstechniken unmittelbar aus der angelsächsischen Literatur übernommen und damit auch den Begriff so übersetzt, wie es dem englischen bzw. amerikanischen Vorstellungsinhalt entspricht. Der Ubersetzung des Wortes ,Operation"" mit ,Unternehmen"" steht an und für sich nichts im Wege, besonders dann nicht, wenn, wie das bei Sagoroff und Adam zweifellos der Fall ist, eine klare Definition beigegeben wird; wendet man aber die Operations Research auf betriebswirtschaftliche Probleme an, dann wird man aus dem angeführten Grunde vorteilhafterweise mit einem anderen Ausdruck arbeiten. ",15,"[130, 628, 877, 905]",107,2.0164158596224166e+18,
2016415859622416608,W109684747,text,,16,"[124, 124, 871, 344]",111,2.0164158596224166e+18,
2016415859622416609,W109684747,text,"Die Ubersetzung mit ,,Planungsforschung"" ist verständlich, wenn man bedenkt, daB die Operations Research, wie ebenfalls noch darzustellen sein wird, Elemente der Planung enthält, ja bei etwas groBzügiger Auslegung sogar mit der Planung gleichgesetzt werden kann. Ahnlicher Meinung ist auch Kosiol, der offensichtlich dem Planungselement in der Operations Research groBe Bedeutung beimiBt. Er geht von der Planungsforschung aus, stellt die Programm- und Verfahrensforschung zur Debatte, modifiziert den letzten Ausdruck zu Programm- und Verfahrensplanung, um sich schlielich unter dem Eindruck der immer wieder betonten Aufgabe der Operations Research, nämlich Unterlage für unternehmerische Entscheidungen zu sein, für den Begriff ,,Entscheidungsforschung"" zu entschlieBen. In bewunderswerter Konsequenz ist die Operations Research für ihn methodisch gesehen ein Entscheidungskalkül. Mit der Einbeziehung der Elemente: Planung, Rechnung, Entscheidung hat Kosiol das Wesen der Operations Research wohl am treffendsten umschrieben. ",16,"[126, 357, 871, 615]",112,2.0164158596224166e+18,
2016415859622416610,W109684747,text,"Trotz allem ist der Ausdruck ,, Entscheidungsforschung"" sprachlich gesehen nicht sehr glücklich gewählt; denn es erfolgt ja keine Analyse der Entscheidung, was doch der Begriff ,Entscheidungsforschung"" besagt, sondern eine Analyse der vor der Entscheidung liegenden Gegebenheiten und Geschehen. Daher ist es dem Sachverhalt entsprechender, von der wissenschaftlichen Vorbereitung der Entscheidungen als von einer Entscheidungsforschung selbst zu sprechen. Weil nun die Operations Research bei der Untersuchung der den Entscheidungen vorausgehenden Gegebenheiten und Geschehen neue Verfahren anwendet und diese Verfahren von den bisherigen betriebswirtschaftlichen Methoden so grundverschieden sind, setzen sich einige Betriebswirte für die Verwendung des Wortes ,Verfahrensforschung"" ein. Aber man wird das Gefühl nicht los, da sie alle nicht recht glücklich mit diesem Ausdruck sind, und vielleicht gilt für mehrere die Bemerkung von Wittmann: Wir wollen ,,ohne weiteren Grund an Stelle von Operations Research ersatzweise auch von Verfahrensforschung sprechen"" (6). Das aber ist Resignation; freilich keine unproduktive, gerade nicht bei Wittmann, dessen Abhandlung ,,Betriebswirtschaftslehre und Operations Research"" von überzeugender Klarheit ist. Aber sich ,,ohne weiteren Grund"" für eine bestimmte Ubersetzung zu entscheiden ist nicht befriedigend. AuBerdem müBte sich die Verfahrensforschung mit allen in Frage kommenden Verfahren betriebswirtschaftlicher Forschung befassen, und das will sie doch offensichtlich nicht. Denn damit würde sie das Problem nur als ein Kapitel in dem groBen Themenkreis ,Methodenprobleme der Betriebswirtschaftslehre"" einordnen. Die Operations Research kennt aber nur eine bestimmte Methode (mit vielen Verfahrenstechniken) und setzt sich mit anderen betriebswirtschaftlichen Methoden nicht auseinander. ",16,"[126, 628, 875, 904]",113,2.0164158596224166e+18,
2016415859622416613,W109684747,text,,17,"[124, 124, 875, 312]",116,2.0164158596224166e+18,
2016415859622416614,W109684747,text,"Die Verwendung des Wortes Verfahrensforschung dürfte vermutlich auch auf wörtliche Ubersetzungen einiger englischer bzw. amerikanischer Veröffentlichungen zurückzuführen sein. Dort wird nämlich die Operations Research als eine ,,Scientific Method"" definiert, also als eine wissenschaftliche Methode. ",17,"[128, 327, 875, 399]",117,2.0164158596224166e+18,
2016415859622416615,W109684747,text,"Von den beiden weiteren Ausdrücken ,,Mathematische Planungsforschung"" und ,Einsatzforschung"" hat sich keiner sehr verbreiten können. Auch Kosiols Wortprägung ,,Vollzugsforschung"" fand keinen Widerhall. ",17,"[128, 413, 875, 468]",118,2.0164158596224166e+18,
2016415859622416616,W109684747,text,"SchlieBlich ist noch Frenckners Terminologie zu erwähnen. Frenckner nennt zwar seinen Aufsatz in der Zeitschrift für Handelswissenschaftliche Forschung ,Betriebswirtschaftslehre und Verfahrensforschung"", gebraucht auch des öfteren das Wort ,Verfahrensforschung"", verwendet aber auch wiederholte Male die Begriffe ,Operationsforschung"" bzw. ,,Operationsanalyse"" (7), den letzten auch adjektivisch in der Kombination ,, Operationsanalytische Methoden"". Diese Ubersetzung ist u. E. die bestmögliche. Sie ist, wenn man von der Unternehmensforschung aus den angeführten Gründen absieht, die einzige, die sich mit dem englischen Begriff ,,Operations Research"" vollkommen deckt. Sie ist daher auch für die vorliegende Arbeit übernommen worden. ",17,"[126, 483, 875, 670]",119,2.0164158596224166e+18,
2016415859622416617,W109684747,text,"Der Einwand, da der Wortbestandteil ,Operation"" im Deutschen an militärische oder gar auch medizinische Aktionen erinnere, ist zwar bis zu einem gewissen Grade gerechtfertigt, aber damit noch nicht stichhaltig. Vom Standpunkt einer generellen Führungswissenschaft aus besteht zwischen militärischen und wirtschaftlichen Führungsproblemen eine weitgehende Ahnlichkeit, und es ist sicherlich kein Zufall, daB O.R.-Kurse in den angelsächsischen Ländern sowohl von Wirtschaftern als auch von Militärs gleichzeitig besucht werden. Auch bei A. Walther finden wir oft Vergleiche zwischen der unternehmerischen und der militärischen Führung. Die zunehmende wissenschaftliche Beschäftigung mit der Entscheidungsanalyse wird sich auch mit der ,,Operation"" als ,unternehmerischem Entscheidungsakt"", als ,ökonomischem Unternehmerhandeln"" vertraut machen. Von der engen sprachlichen Verwandtschaft wird ganz abgesehen. ",17,"[128, 684, 877, 905]",120,2.0164158596224166e+18,
