block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016408810175992036,W1006361424,table,"<table><tr><td rowspan=""2"">Variable</td><td colspan=""2"">Treatment group</td><td colspan=""2"">Control group</td><td>Difference</td></tr><tr><td>Mean (s.d)</td><td>Obs.</td><td>Mean (s.d)</td><td>Obs.</td><td>Diff [s.e]</td></tr><tr><td colspan=""7"">Sample no.1: Tax incentive legislation as a binary treatment, 19882012</td></tr><tr><td>Living related kidney donation rate, pmap</td><td>18.45 (11.66)</td><td>141</td><td>18.37 (22.29)</td><td>1034</td><td>0.07 [1.91]</td></tr><tr><td>Living unrelated kidney donation rate, pmap</td><td>6.58 (5.53)</td><td>141</td><td>3.43 (5.99)</td><td>1034</td><td>3.14 [0.53]***</td></tr><tr><td>Waiting list additions, pmp</td><td>94.41 (44.98)</td><td>125</td><td>107.56 (147.30)</td><td>577</td><td>-13.15 [13.31]</td></tr><tr><td>Cadaveric kidney donation rate, pmap</td><td>42.15 (10.89)</td><td>141</td><td>40.62 (35.05)</td><td>1027</td><td>1.53 [2.97]</td></tr><tr><td>Cerebro-vascular diseases, pmap</td><td>498.41 (135.88)</td><td>107</td><td>566.96 (120.15)</td><td>974</td><td>−68.56 [12.40]</td></tr><tr><td>Motor vehicle accidents, pmp</td><td>145.08 (55.12)</td><td>121</td><td>154.24 (56.97)</td><td>725</td><td>-9.17 [5.57]*</td></tr><tr><td>End-stage renal disease, pmp</td><td>1637.70 (436.54)</td><td>124</td><td>1259.92 (536.19)</td><td>1004</td><td>377.78 [50.09]**</td></tr><tr><td>Number of transplant centers, pmap GDP per capita</td><td>1.43 (0.75) 39,256 (6473)</td><td>141 141</td><td>1.67 (1.75) 38,244 (16,323)</td><td>1010 1034</td><td>-0.25 [0.15]*</td></tr><tr><td></td><td></td><td></td><td></td><td></td><td>1012 [1389.76]</td></tr><tr><td colspan=""8"">Variable Mean Std. dev. Obs. Min Max</td></tr><tr><td colspan=""8"">Sample no.2: Tax incentive legislation as a continuous treatment, 19972011, entire sample</td></tr><tr><td colspan=""8"">Mean $ value of state incentive, 210.15 1123.23 765 0.01</td></tr><tr><td colspan=""8"">net of federal tax (itemizers)</td></tr><tr><td>Living related kidney donation rate, pmap</td><td>18.67</td><td>11.29</td><td>690</td><td>0.01</td><td></td><td>87.69</td></tr><tr><td>Living unrelated kidney donation rate, pmap</td><td>4.94</td><td>4.23</td><td>690</td><td>0.01</td><td></td><td>27.88</td></tr><tr><td>Waiting list additions, pmp</td><td>85.89</td><td>38.45</td><td>570</td><td>18.14</td><td></td><td>215.45</td></tr><tr><td>Cadaveric kidney donation rate, pmap</td><td>37.94</td><td>13.51</td><td>690</td><td>0</td><td></td><td>120.8</td></tr><tr><td>Cerebro-vascular diseases, pmap</td><td>536.07</td><td>123.37</td><td>644</td><td></td><td>245.64</td><td>972.66</td></tr><tr><td>Motor vehicle accidents, pmp</td><td>151.37</td><td>56.19</td><td>690</td><td></td><td>51.01</td><td>344.56</td></tr><tr><td>End-stage renal disease, pmp</td><td>1519.22 1.35</td><td>371.74</td><td>690</td><td></td><td>700.11</td><td>2691.84</td></tr><tr><td>Number of transplant centers, pmap</td><td>39,296</td><td>0.74</td><td>690</td><td></td><td>0.28</td><td>6.31</td></tr><tr><td>GDP per capita</td><td>999.19</td><td>6813.1</td><td>690</td><td></td><td>25,710</td><td>64,900</td></tr><tr><td>State health spending per capita</td><td></td><td>1533.08</td><td>650</td><td></td><td>43.08</td><td>11,943.19</td></tr><tr><td>State unemployment rate</td><td>5.47 0.32</td><td>2.03 0.07</td><td>765 714</td><td></td><td>2.3</td><td>13.7</td></tr><tr><td>Share of itemizing households</td><td>45,663</td><td>6887.51</td><td>765</td><td></td><td>0.14 30,771.58</td><td>0.50</td></tr><tr><td>State median income</td><td>5014.29</td><td>6504.07</td><td>500</td><td></td><td>215</td><td>65,708.95</td></tr><tr><td>State medicaid spending</td><td>5.78</td><td>6.39</td><td>757</td><td></td><td></td><td>43041</td></tr><tr><td>State population (in millions)</td><td></td><td></td><td></td><td></td><td>0.48</td><td>37.69</td></tr></table>",4,"[68, 92, 952, 476]",75,2.016408810175992e+18,
2016408810175992037,W1006361424,text,,4,"[70, 548, 494, 601]",76,2.016408810175992e+18,
2016408810175992038,W1006361424,title,3.2.2. DiD results,4,"[70, 621, 179, 634]",77,2.016408810175992e+18,3.0
2016408810175992039,W1006361424,text,"Table 2 shows the estimation results for living related (columns 1 through 3) and unrelated (columns 4 through 6) kidney donation rates with an exhaustive set of diagnostics on endogeneity, instrument relevance, weak identification, instrument validity and linearity. When the excluded instruments are only weakly correlated with the endogenous variable, the instrumental variable estimates will be biased in the same direction as the OLS and the significance tests will have incorrect size and confidence interval. Therefore, we further report weak identification-robust inference test results. ",4,"[70, 635, 494, 766]",78,2.016408810175992e+18,
2016408810175992040,W1006361424,text,"In order to check for the endogeneity of cadaveric donations, we first perform a DiD estimation via LIML where we instrument cadaveric donation rates with cerebrovascular deaths, motor vehicle fatalities and their squares (columns 1 and 4). While the diagnostic test results indicate that the instruments are relevant (correlated with cadaveric donations), clean (uncorrelated with errors) and correctly excluded, they also indicate that the null hypothesis that cadaveric donations may actually be treated as exogenous cannot be rejected at conventional test levels. We next perform a LIML estimation and disregard the exogeneity of cadaveric donations (columns 2 and 5). As methods with asymptotic foundations tend to perform poorly in small samples, in columns 2 and 5, we report two-way cluster-robust bootstrapped standard errors à la Cameron et al. (2011) (henceforth CGM).15 Finally, based on the diagnostics in columns 1 and 4, we treat cadaveric donations as exogenous and perform the residual aggregation method, suggested by Bertrand et al. (2004) to overcome serially correlated outcomes and staggered laws (columns 3 and 6). ",4,"[70, 767, 494, 938]",79,2.016408810175992e+18,
2016408810175992041,W1006361424,text,,4,"[524, 549, 946, 627]",80,2.016408810175992e+18,
2016408810175992042,W1006361424,text,"In line with Wellington and Sayre (2011), Venkataramani et al. (2012) and Lacetera et al. (2014b), the DiD results in Table 2, irrespective of the estimation strategy, show that the tax incentive legislation does not exert a causal effect on living related or unrelated kidney donation rates. Albeit statistically indistinguishable from zero, a crowding-out is evident under related donations. However, these results may suggest a failure of the DiD design. One of the basic identifying assumptions in a DiD study is that treatment and control states would have continued on parallel trends if not for the treatment. As we noted, treatment states here tended to have higher levels of donations prior to enactment. Regression to the mean is to be expected, and would also tend to produce a negative sign for enactment. ",4,"[524, 630, 947, 799]",81,2.016408810175992e+18,
2016408810175992043,W1006361424,text,"We cannot definitively rule out mean regression and similar possibilities as an explanation for our results. For example, it might be that enacting states were also leaders in private methods for encouraging donations, which if true could tend to produce a spurious negative correlation between enactment and donations. A ",4,"[522, 802, 946, 866]",82,2.016408810175992e+18,
2016408810175992044,W1006361424,discarded,"15 We use xtivreg2 (Schaffer, 2010) and weakiv (Finlay et al., 2013) commands in STATA, available at: http://ideas.repec.org/c/boc/bocode/s456501.html (xtivreg2), http://ideas.repec.org/c/boc/bocode/s457684.html (weakiv). ",4,"[522, 905, 947, 938]",83,2.016408810175992e+18,
2016408810175992045,W1006361424,discarded,"F. Bilgel, B. Galle / Journal of Health Economics 43 (2015) 103–117 ",4,"[346, 44, 670, 54]",84,2.016408810175992e+18,
2016408810175992046,W1006361424,discarded,,4,"[927, 45, 947, 52]",85,2.016408810175992e+18,
2016408810175992047,W1006361424,table,"<table><tr><td rowspan=""2"">Outcome variable</td><td colspan=""3"">Living related kidney donation rate pmap</td><td colspan=""3"">Living unrelated kidney donation rate pmap</td></tr><tr><td>LIML (1)</td><td>CGM-LIML (2)</td><td>Residual aggregation (3)</td><td>LIML (4)</td><td>CGM-LIML (5)</td><td>Residual aggregation (6)</td></tr><tr><td>Constant</td><td>−</td><td>−</td><td>−20.226 (15.038)</td><td>−</td><td></td><td>-1.626 (5.874)</td></tr><tr><td>Tax incentive</td><td>−1.913 (1.954)</td><td>−1.913 (10.887)</td><td>−0.326 (0.373)</td><td>0.098 (0.822)</td><td>0.098 (0.826)</td><td>0.028 (0.113)</td></tr><tr><td>Kidney waiting list additions, pmp</td><td>0.183**(0.035)</td><td>0.183 (0.241)</td><td>0.185**(0.019)</td><td>0.031** (0.004)</td><td>0.031 (0.021)</td><td>0.034***(0.003)</td></tr><tr><td>Cadaveric donation rate, pmap</td><td>0.290** (0.119)</td><td>−0.290 (2.830)</td><td>-0.117**(0.050)</td><td>−0.104 (0.091)</td><td>-0.104 (0.108)</td><td>-0.063* (0.033)</td></tr><tr><td>Prevalence of ESRD pmp</td><td>0.035**(0.015)</td><td>Partialled-out</td><td>0.029***(0.007)</td><td>−0.003 (0.003)</td><td>Partialled-out</td><td>−0.002 (0.003)</td></tr><tr><td>Number of transplant centers pmap</td><td>9.488**(4.473)</td><td>9.488 (43.070)</td><td>8.494*(3.172)</td><td>−.410 (2.444)</td><td>0.410 (2.748)</td><td>1.564 (0.945)</td></tr><tr><td>GDP per capita</td><td>-0.0002 (0.0004)</td><td>−0.0002 (0.002)</td><td>-0.0001 (0.0005)</td><td>−0.0001 (0.0001)</td><td>-0.0001 (0.0002)</td><td>−0.00005 (0.0001)</td></tr><tr><td>R-squared</td><td>0.5349</td><td>0.3710</td><td>0.7498/0.0358</td><td>0.6822</td><td>0.1366</td><td>0.7965/0.0009</td></tr><tr><td>Number of observations</td><td>624</td><td>624</td><td>663/28</td><td>624</td><td>624</td><td>663/28</td></tr><tr><td>Endogeneity test (p-value)</td><td>2.115 (0.1459)</td><td></td><td></td><td>0.081 (0.7754)</td><td></td><td></td></tr><tr><td>Underidentification test (p-value)</td><td>9.267 (0.0548)</td><td></td><td></td><td>4.634 (0.0986)</td><td></td><td></td></tr><tr><td>Weak identifi cation test</td><td>13.563</td><td>13.563</td><td></td><td>23.042</td><td>23.042</td><td></td></tr><tr><td>Conditional likelihood ratio (p-value)</td><td>1.25 (0.3274)</td><td>6.38 (0.1691)</td><td></td><td>0.00 (0.9576)</td><td></td><td></td></tr><tr><td>SarganHansen statistic (p-value)</td><td>4.509 (0.2115)</td><td>4.258 (0.2350)</td><td></td><td>1.219 (0.2696)</td><td>0.689 (0.4064)</td><td></td></tr><tr><td>Difference-in-Sargan statistic (p-value)</td><td>2.95 (0.0860)</td><td>6.43 (0.0112)</td><td></td><td>1.77 (0.1831)</td><td>0.16 (0.6892)</td><td></td></tr><tr><td>Bootstrap replications</td><td></td><td>2000</td><td></td><td></td><td>2000</td><td></td></tr></table>",5,"[48, 92, 929, 325]",86,2.016408810175992e+18,
